Event date,Group,tp,t2m,pet
1980-01-01,13F/04H,2.4595437,12.590019,0.6372582718536358
1980-01-02,13F/04H,0.07848999999999999,10.811696,0.9271282635956444
1980-01-03,13F/04H,0.0013471789000000002,7.950281,1.149397637226795
1980-01-04,13F/04H,0.023010054000000002,7.8973184,1.0659310289863693
1980-01-05,13F/04H,0.51141553,10.333458,1.0148493214913656
1980-01-06,13F/04H,0.29575693000000003,9.896404,0.9200251448394788
1980-01-07,13F/04H,0.024101274,9.963704,0.8965594045460311
1980-01-08,13F/04H,1.0353232,10.094908,0.7716077636004495
1980-01-09,13F/04H,0.67501514,9.671247,0.8617205867828189
1980-01-10,13F/04H,0.0021517270000000004,7.4524026,0.852377456189763
1980-01-11,13F/04H,0.36762580000000006,6.9302144,1.0377141045047602
1980-01-12,13F/04H,0.0029923532,5.4624496,0.7446741800515986
1980-01-13,13F/04H,0.041144466000000005,3.1189015,0.7644558213549032
1980-01-14,13F/04H,0.545356,4.4808,0.9259866985385808
1980-01-15,13F/04H,1.4065482,3.4055402,1.075378889791591
1980-01-16,13F/04H,14.670218,5.0081773,0.4973678528841774
1980-01-17,13F/04H,0.0020649292,4.238332,1.004400367960972
1980-01-18,13F/04H,0.11782374000000001,4.979347,0.9120493174617318
1980-01-19,13F/04H,7.8886323,7.5434165,1.0153518153314802
1980-01-20,13F/04H,4.2669136,7.665724,0.9839609673655916
1980-01-21,13F/04H,4.6381357,10.050861,0.9501917986062728
1980-01-22,13F/04H,11.192124,11.116687,0.7989896358222542
1980-01-23,13F/04H,9.190013,11.25904,0.9143398833751766
1980-01-24,13F/04H,8.776394,13.532199,1.0176039524248612
1980-01-25,13F/04H,0.0027664168,13.928845,1.2655608285348203
1980-01-26,13F/04H,0.0025689597000000002,13.371921,1.5347464734720024
1980-01-27,13F/04H,0.0008642672,12.235382,1.529578401748917
1980-01-28,13F/04H,0.0,11.753169,1.3135638881544471
1980-01-29,13F/04H,0.10813500000000001,11.584971,1.2463272761494468
1980-01-30,13F/04H,2.632527,12.123477,0.974905829406141
1980-01-31,13F/04H,7.620013,11.948142,1.1471854223708753
1980-02-01,13F/04H,0.0049074936,9.263421,1.208624900327223
1980-02-02,13F/04H,0.012290784,9.770952,1.4187621020961227
1980-02-03,13F/04H,0.36793948,12.06693,1.209756913559466
1980-02-04,13F/04H,0.014053232,10.307373,1.3056389689261356
1980-02-05,13F/04H,0.012951308,10.648665,1.2586370045234323
1980-02-06,13F/04H,0.6168863,10.874116,1.0989631281970984
1980-02-07,13F/04H,0.037310688,10.7690325,1.1522760924436934
1980-02-08,13F/04H,0.20858002,11.483027,1.1925171379625503
1980-02-09,13F/04H,14.641871,10.895812,1.2118245811321429
1980-02-10,13F/04H,0.018940556,8.113091,1.4478794571898124
1980-02-11,13F/04H,0.00257194,7.608191,1.6718111395093975
1980-02-12,13F/04H,0.00085532653,9.023983,1.5850919426842596
1980-02-13,13F/04H,0.001716613,8.557981,1.8076854659760668
1980-02-14,13F/04H,0.33311313000000004,8.999837,1.7158572296106196
1980-02-15,13F/04H,16.830799,12.60967,1.0327762986113525
1980-02-16,13F/04H,0.5451919000000001,13.59687,1.75543939542133
1980-02-17,13F/04H,0.005983522,12.32577,1.887271494386277
1980-02-18,13F/04H,5.9964023,11.332367,1.2915570884673369
1980-02-19,13F/04H,8.797599,10.647886,1.162245893399926
1980-02-20,13F/04H,0.23542026000000002,8.443914,1.380278865795078
1980-02-21,13F/04H,4.3078027,6.3238072,1.3914936251580807
1980-02-22,13F/04H,2.5850002,10.16978,1.2892341122925073
1980-02-23,13F/04H,0.68893353,11.574151,1.7915346797280247
1980-02-24,13F/04H,0.07368725999999999,10.622805,1.954371243272496
1980-02-25,13F/04H,0.08388741000000001,10.12524,1.29946478866063
1980-02-26,13F/04H,0.00043964356,8.619174,1.678094569507078
1980-02-27,13F/04H,0.6998538999999999,7.985235,1.4837239880633557
1980-02-28,13F/04H,0.6694738,9.62192,1.7236431766473783
1980-02-29,13F/04H,3.1891154999999998,9.237635,1.0383924488300689
1980-03-01,13F/04H,0.2202539,11.36782,1.806335249369576
1980-03-02,13F/04H,4.1801235,11.177383,1.9206805483494656
1980-03-03,13F/04H,0.26255542000000004,10.154671,1.8733038542249376
1980-03-04,13F/04H,1.8471536000000002,10.076924,1.5301335105213325
1980-03-05,13F/04H,0.17041324,9.370795,1.631580770427273
1980-03-06,13F/04H,3.326645,11.653782,1.5211101712622324
1980-03-07,13F/04H,1.6043181,10.645157,1.346886189517586
1980-03-08,13F/04H,0.44148566,9.315743,1.5333799722292316
1980-03-09,13F/04H,0.0025774543,9.750705,2.511986258034894
1980-03-10,13F/04H,0.0013054094000000001,10.210747,2.469850146391177
1980-03-11,13F/04H,0.0,11.966186,2.657944714750537
1980-03-12,13F/04H,0.0,11.323081,2.7161683209899583
1980-03-13,13F/04H,0.09757397000000001,9.555419,1.3245267171273687
1980-03-14,13F/04H,0.25870325000000005,9.4360895,1.4182222312229384
1980-03-15,13F/04H,3.1420344,11.241759,2.1857531727997266
1980-03-16,13F/04H,0.00042617318,9.957633,2.493351069212191
1980-03-17,13F/04H,0.005321075000000001,12.082459,2.2905621525464395
1980-03-18,13F/04H,0.8400270400000001,10.173519,1.900200625381532
1980-03-19,13F/04H,7.439112000000001,8.585077,1.8262787409303167
1980-03-20,13F/04H,7.988459,8.919518,1.6716684924941971
1980-03-21,13F/04H,8.6315205,8.805363,1.42900939045083
1980-03-22,13F/04H,5.1331562,8.033703,1.738927799935511
1980-03-23,13F/04H,5.5395723,9.045062,2.1802416590378604
1980-03-24,13F/04H,10.670884000000001,9.903179,2.2373407527015226
1980-03-25,13F/04H,6.624450700000001,11.702922,2.119880473564661
1980-03-26,13F/04H,2.3358130000000004,13.703542,1.835219310756656
1980-03-27,13F/04H,12.008636000000001,14.421599,1.875156967721999
1980-03-28,13F/04H,3.5366500000000003,14.967144,1.9505782822074684
1980-03-29,13F/04H,2.2458240000000003,14.592728,1.4537018209341002
1980-03-30,13F/04H,0.13918394,15.801984,2.85402863933177
1980-03-31,13F/04H,0.0025391998,15.802723,3.535269051434652
1980-04-01,13F/04H,0.07706055499999999,14.702241,2.711230849087032
1980-04-02,13F/04H,0.0019530460000000002,14.165677,2.8049337246419146
1980-04-03,13F/04H,0.33030077999999996,17.052153,3.980057286763959
1980-04-04,13F/04H,0.0,16.506823,3.3000465564211097
1980-04-05,13F/04H,0.0017094749,14.276366,3.659246770573506
1980-04-06,13F/04H,0.00043511381999999997,13.719178,3.16185417197028
1980-04-07,13F/04H,0.0008642672300000001,13.181516,3.344436552573775
1980-04-08,13F/04H,0.00044107434,13.048387,3.48442439140524
1980-04-09,13F/04H,0.0008583068,13.625787,3.511015962875375
