Event date,Group,tp,t2m,pet
1980-01-01,24H/03H,0.36605948,12.9278,0.8675293093287018
1980-01-02,24H/03H,0.040817684,11.745204,0.9636520488380732
1980-01-03,24H/03H,0.0012956105,9.70512,1.2109411400977408
1980-01-04,24H/03H,0.0034237854,8.789419,1.275970419198448
1980-01-05,24H/03H,0.071571915,9.306895,1.2472855429263452
1980-01-06,24H/03H,0.073313194,11.258591,0.8762735683805228
1980-01-07,24H/03H,0.0033484683,10.066611,1.0795943888585209
1980-01-08,24H/03H,0.05248836,9.865411,1.2283800568031715
1980-01-09,24H/03H,0.5564056000000001,10.531144,1.0334757724038632
1980-01-10,24H/03H,0.002703026,8.167188,0.9761736805775332
1980-01-11,24H/03H,0.42237036,7.9607205,1.1041148213985246
1980-01-12,24H/03H,0.02665474,6.7528405,0.7584655333544083
1980-01-13,24H/03H,0.0047059774,4.222401,0.7709595630111652
1980-01-14,24H/03H,0.2384685,5.4653983,0.8936135419332232
1980-01-15,24H/03H,2.1660557,6.0294566,1.1320007482817425
1980-01-16,24H/03H,15.858578,7.5253167,0.9230257585534826
1980-01-17,24H/03H,0.0013801192,5.507328,0.9114204705462808
1980-01-18,24H/03H,0.0012179320000000001,5.4614487,1.0199193580472012
1980-01-19,24H/03H,3.524277,7.820495,1.0729062476585889
1980-01-20,24H/03H,0.99605536,8.535921,1.1099869290796434
1980-01-21,24H/03H,0.41656036,9.078957,1.134507427890985
1980-01-22,24H/03H,0.6309334,10.223237,1.1168015607012027
1980-01-23,24H/03H,0.0031686487,10.730301,1.388608957033962
1980-01-24,24H/03H,2.3311387,13.376476,1.1649474218754157
1980-01-25,24H/03H,0.0012962809,14.288207,1.6736116911134091
1980-01-26,24H/03H,0.0025689595,13.348802,1.649775611867793
1980-01-27,24H/03H,0.0008642672300000001,13.808755,1.5257822523107498
1980-01-28,24H/03H,0.099913155,12.535751,1.5564596343743016
1980-01-29,24H/03H,0.01851884,12.166532,1.4326257693571025
1980-01-30,24H/03H,0.20588997,11.663697,1.441504133740951
1980-01-31,24H/03H,5.054752400000001,12.770762,1.403132278138464
1980-02-01,24H/03H,0.0004351138,9.446488,1.4297450599609416
1980-02-02,24H/03H,0.0015980273,9.066554,1.4733095283505526
1980-02-03,24H/03H,0.010418748,11.591054,1.4797009162452208
1980-02-04,24H/03H,0.013454466,10.333584,1.3470216208487555
1980-02-05,24H/03H,0.01626313,10.050097,1.4801108715741136
1980-02-06,24H/03H,0.04289346,10.977265,1.5078114677461267
1980-02-07,24H/03H,0.59155334,12.314239,1.2567006799069904
1980-02-08,24H/03H,0.00045500836,11.156388,1.6184413427649085
1980-02-09,24H/03H,7.508198999999999,10.483382,1.4366361186186292
1980-02-10,24H/03H,0.0021427867,8.954942,1.5836686016066963
1980-02-11,24H/03H,0.00257194,9.5938635,1.746122220834645
1980-02-12,24H/03H,0.00085532653,10.237278,1.8227760409880347
1980-02-13,24H/03H,0.0020473158,11.194257,1.914854525211858
1980-02-14,24H/03H,0.0004351138,10.284413,1.796467126268722
1980-02-15,24H/03H,1.785148,11.452213,1.3551295555200866
1980-02-16,24H/03H,0.23955237000000001,14.677459,1.7249720808696585
1980-02-17,24H/03H,0.0012895339,13.406792,1.97895770847982
1980-02-18,24H/03H,1.581592,12.343083,1.7028141044106573
1980-02-19,24H/03H,3.1521016,11.472926,1.316794262148469
1980-02-20,24H/03H,0.63160565,9.602506,1.437764339177285
1980-02-21,24H/03H,3.1403264,8.336599,1.5155125631487047
1980-02-22,24H/03H,5.5364175,10.690707,1.500005138382787
1980-02-23,24H/03H,1.338268,12.544316,1.871393539360717
1980-02-24,24H/03H,0.11657764000000001,12.96219,2.0428123526707616
1980-02-25,24H/03H,0.011859063000000001,11.046039,1.7641834236305058
1980-02-26,24H/03H,0.0004351138,9.576917,1.797757545376244
1980-02-27,24H/03H,0.6421253,8.755963,1.8034133029600772
1980-02-28,24H/03H,1.7344600000000001,9.868438,1.8286782751326072
1980-02-29,24H/03H,9.577338,9.188317,1.3464083149568031
1980-03-01,24H/03H,0.283362,11.607929,1.982483640290007
1980-03-02,24H/03H,3.530952,10.765626,1.946936506879832
1980-03-03,24H/03H,0.017860783,10.647966,1.8728635405069285
1980-03-04,24H/03H,1.0259878000000002,10.033865,1.9456755310093587
1980-03-05,24H/03H,0.002215498,9.990832,1.977666899333981
1980-03-06,24H/03H,0.13200910999999999,11.924827,2.119435819935162
1980-03-07,24H/03H,1.0696957,11.764211,1.6733488130789085
1980-03-08,24H/03H,0.0020925775,10.077947,1.824552628270276
1980-03-09,24H/03H,0.0025774543,11.140182,2.642571161901172
1980-03-10,24H/03H,0.0012844793000000001,13.161887,2.6230459695717774
1980-03-11,24H/03H,0.0,13.811692,2.7203870271207817
1980-03-12,24H/03H,0.0,14.240661,2.940665224750997
1980-03-13,24H/03H,0.004852570499999999,10.616191,1.92141211797951
1980-03-14,24H/03H,0.08780774,9.629534,1.8854453409599825
1980-03-15,24H/03H,0.23933427000000002,11.506822,2.1466813067802857
1980-03-16,24H/03H,0.00042617318,10.558029,2.4602207312609097
1980-03-17,24H/03H,1.1871403,12.038323,2.312454981228984
1980-03-18,24H/03H,10.33042,12.463332,2.070971976169271
1980-03-19,24H/03H,1.6220328,9.946391,1.8635013278525236
1980-03-20,24H/03H,5.6431377000000005,9.4263935,1.8280345231657007
1980-03-21,24H/03H,16.372583000000002,9.860946,1.5734516118193236
1980-03-22,24H/03H,2.0599000999999997,9.674691,1.905582784859419
1980-03-23,24H/03H,1.5919456,9.869004,2.236766138973399
1980-03-24,24H/03H,0.50540518,10.7078085,2.536573622788332
1980-03-25,24H/03H,1.572061,12.005164,2.266973935611896
1980-03-26,24H/03H,0.38190918,13.781445,2.346908846431586
1980-03-27,24H/03H,3.8795012000000004,13.788265,2.119100235882728
1980-03-28,24H/03H,1.1018944,16.136618,2.3533586643951896
1980-03-29,24H/03H,0.9499071,15.342704,2.000839127792118
1980-03-30,24H/03H,0.021103956,16.586157,3.078478132478319
1980-03-31,24H/03H,0.00042617318,18.449633,4.024658592583182
1980-04-01,24H/03H,0.015237204,17.774519,3.676205632137225
1980-04-02,24H/03H,0.0008463859,18.966415,4.101881420190566
1980-04-03,24H/03H,0.5527542999999999,20.046644,4.076304153113638
1980-04-04,24H/03H,0.0,18.220606,3.364797014369868
1980-04-05,24H/03H,0.0017094749,16.611195,3.786237859377674
1980-04-06,24H/03H,0.014065517,15.664599,3.263834610472219
1980-04-07,24H/03H,0.0008642672300000001,15.289866,3.4014990950826034
1980-04-08,24H/03H,0.00044107434,15.674893,3.615196801617527
1980-04-09,24H/03H,0.00085830677,15.761666,3.716257246334421
1980-04-10,24H/03H,0.0017285328,16.337303,3.70506241319356
1980-04-11,24H/03H,0.16762048,14.245319,2.5311386721405067
1980-04-12,24H/03H,4.940683600000001,14.259116,2.531455546673469
1980-04-13,24H/03H,10.607165000000002,14.024479,2.0946364069070964
1980-04-14,24H/03H,20.225762,11.371456,2.1044884985935632
1980-04-15,24H/03H,0.23167654,10.636448,2.484659335751774
1980-04-16,24H/03H,0.0012814989000000001,12.1556015,3.3877558360218294
1980-04-17,24H/03H,0.25983673,14.775628,3.5086572878454603
1980-04-18,24H/03H,0.19589403,15.926604,3.648024065662513
1980-04-19,24H/03H,0.0028655937,16.469793,3.8653448745983017
1980-04-20,24H/03H,0.00043511376000000005,16.909636,4.225525868084688
1980-04-21,24H/03H,0.06615912,16.29072,3.868058869365004
1980-04-22,24H/03H,0.5737215999999999,16.607473,3.431939490761266
1980-04-23,24H/03H,0.0008642672999999999,16.851229,4.305995667397867
1980-04-24,24H/03H,0.00043511376000000005,17.281807,4.083434234978404
1980-04-25,24H/03H,0.053849503,16.824274,3.780829284288954
