Event date,sim
1980-01-02,21.0584694768774
1980-01-03,17.394433221419643
1980-01-04,14.498180271161829
1980-01-05,12.19541841938704
1980-01-06,10.352569890804567
1980-01-07,8.867170881603325
1980-01-08,7.660537214665697
1980-01-09,6.672170572415833
1980-01-10,5.855486008865368
1980-01-11,5.174545869186932
1980-01-12,4.601566577953314
1980-01-13,4.115016803215519
1980-01-14,3.6981582313673678
1980-01-15,3.337934133368029
1980-01-16,3.0734339053162794
1980-01-17,3.8023500202077005
1980-01-18,3.30972065901721
1980-01-19,2.903079439911733
1980-01-20,2.931860283511987
1980-01-21,2.6731753079144718
1980-01-22,2.386449402795456
1980-01-23,2.1698855262102117
1980-01-24,1.9116876350862038
1980-01-25,1.9608289877393066
1980-01-26,1.7151738967182302
1980-01-27,1.5115221285687936
1980-01-28,1.3408111813067072
1980-01-29,1.2078384130468793
1980-01-30,1.084185474406965
1980-01-31,0.9985679634536521
1980-02-01,1.4524666374289048
1980-02-02,1.2357855399456186
1980-02-03,1.0611668844690354
1980-02-04,0.9202671889217487
1980-02-05,0.8050444940570174
1980-02-06,0.7099887734248805
1980-02-07,0.6335923405916802
1980-02-08,0.6305976133459759
1980-02-09,0.5559477249663981
1980-02-10,1.325904173016398
1980-02-11,1.0764444201467662
1980-02-12,0.8815057253692355
1980-02-13,0.72824320330121
1980-02-14,0.6074779587687725
1980-02-15,0.5114589275926249
1980-02-16,0.64996297296821
1980-02-17,0.5671271389669877
1980-02-18,0.4714000812677786
1980-02-19,0.5857460665907259
1980-02-20,0.8679343595678642
1980-02-21,0.7762505277121804
1980-02-22,1.0331505629302904
1980-02-23,1.5853904696115573
1980-02-24,1.442820044013331
1980-02-25,1.1430428149685405
1980-02-26,0.8963286115616463
1980-02-27,0.7048902312306801
1980-02-28,0.652416774245017
1980-02-29,0.7715476543043235
1980-03-01,2.043563789683382
1980-03-02,1.6270958291871773
1980-03-03,1.8866039101021026
1980-03-04,1.4575906033863604
1980-03-05,1.314288475875418
1980-03-06,1.016384042240876
1980-03-07,0.8116514787501066
1980-03-08,0.8193389978263534
1980-03-09,0.6367388070483947
1980-03-10,0.49691570602128987
1980-03-11,0.38946699042565947
1980-03-12,0.3067902408499311
1980-03-13,0.24325114110040494
1980-03-14,0.19435031998859995
1980-03-15,0.1566486425989437
1980-03-16,0.12751763946004785
1980-03-17,0.10494899544030374
1980-03-18,0.08741110819860767
1980-03-19,1.298390370427299
1980-03-20,1.2704163783776454
1980-03-21,1.9377401330671493
1980-03-22,4.545557848117749
1980-03-23,3.981507417996792
1980-03-24,3.440610431564633
1980-03-25,2.7576608835311904
1980-03-26,2.4944413326894908
1980-03-27,2.002925549929513
1980-03-28,2.4645117896186295
1980-03-29,2.16114540556795
1980-03-30,1.889821152630659
1980-03-31,1.4530629633081071
1980-04-01,1.1145809340119766
1980-04-02,0.8595490250424598
1980-04-03,0.6615401588804878
1980-04-04,0.6261199332983993
1980-04-05,0.48304990793886526
1980-04-06,0.37377601361468477
1980-04-07,0.2902969454854422
1980-04-08,0.22650249168009184
1980-04-09,0.1777292668394876
1980-04-10,0.14041927639137858
1980-04-11,0.11185814258939476
1980-04-12,0.08998248437988825
1980-04-13,0.36819522191720133
1980-04-14,1.9708338726487518
1980-04-15,5.403744080490248
1980-04-16,4.19011857984777
1980-04-17,3.202652792097747
1980-04-18,2.513962101849845
1980-04-19,1.97073916702322
1980-04-20,1.5092906061278188
1980-04-21,1.1565408830625419
1980-04-22,0.901434049116133
1980-04-23,0.8109831800471389
1980-04-24,0.6236013890275485
1980-04-25,0.4804651105572186
1980-04-26,0.38100782714878767
1980-04-27,1.9745566827695553
1980-04-28,1.5196137746343674
1980-04-29,1.1785519973035334
1980-04-30,1.5616016180148984
1980-05-01,1.3163182869769252
1980-05-02,1.0955161566440463
1980-05-03,2.8555498731730355
1980-05-04,3.0724770444732115
1980-05-05,2.5864073199390445
1980-05-06,4.498144510487909
1980-05-07,3.970464620714521
1980-05-08,3.5063601333672874
1980-05-09,2.8967820232952883
1980-05-10,2.228153506462123
1980-05-11,1.7776760661568445
1980-05-12,3.1839653624128843
1980-05-13,3.619073224146641
1980-05-14,2.830527551360885
1980-05-15,2.1649326383958667
1980-05-16,1.6571816714889211
1980-05-17,1.3557967401815243
1980-05-18,1.0449998376622753
1980-05-19,0.8026250920682425
1980-05-20,0.6170332364215332
1980-05-21,0.47535456882953775
1980-05-22,0.36718108507457287
1980-05-23,0.2845746434008928
1980-05-24,0.22147289597957176
1980-05-25,0.17325203573552664
1980-05-26,0.136392334189003
1980-05-27,0.10820125894744236
1980-05-28,0.25086702218691814
1980-05-29,0.19557981525378912
1980-05-30,0.16821758909625978
1980-05-31,0.1475504319110186
1980-06-01,0.1788148165483139
1980-06-02,0.140375605980901
1980-06-03,0.11110004064410592
1980-06-04,0.08847903231598288
1980-06-05,0.07106022822610271
1980-06-06,0.05769046124136701
1980-06-07,0.047413165825479324
1980-06-08,0.03949521486151641
1980-06-09,0.033381952381502995
1980-06-10,0.028651229302502346
1980-06-11,0.024974588435393016
1980-06-12,0.022106705001968235
1980-06-13,0.019857423995601624
1980-06-14,0.3805902594884782
1980-06-15,0.42339005497412613
1980-06-16,0.33715631556761133
