Event date,Group,Q,Q/A
1980-01-01,24H/03H,0.11,0.2348875313477519
1980-01-02,24H/03H,0.09,0.19218070746634244
1980-01-03,24H/03H,0.06,0.1281204716442283
1980-01-04,24H/03H,0.03,0.06406023582211415
1980-01-05,24H/03H,0.05,0.1067670597035236
1980-01-06,24H/03H,0.07,0.14947388358493305
1980-01-07,24H/03H,0.07,0.14947388358493305
1980-01-08,24H/03H,0.07,0.14947388358493305
1980-01-09,24H/03H,0.07,0.14947388358493305
1980-01-10,24H/03H,0.07,0.14947388358493305
1980-01-11,24H/03H,0.04,0.08541364776281887
1980-01-12,24H/03H,0.01,0.021353411940704718
1980-01-13,24H/03H,0.01,0.021353411940704718
1980-01-14,24H/03H,0.01,0.021353411940704718
1980-01-15,24H/03H,0.01,0.021353411940704718
1980-01-16,24H/03H,0.01,0.021353411940704718
1980-01-17,24H/03H,0.02,0.042706823881409436
1980-01-18,24H/03H,0.02,0.042706823881409436
1980-01-19,24H/03H,0.02,0.042706823881409436
1980-01-20,24H/03H,0.02,0.042706823881409436
1980-01-21,24H/03H,0.02,0.042706823881409436
1980-01-22,24H/03H,0.03,0.06406023582211415
1980-01-23,24H/03H,0.05,0.1067670597035236
1980-01-24,24H/03H,0.05,0.1067670597035236
1980-01-25,24H/03H,0.05,0.1067670597035236
1980-01-26,24H/03H,0.05,0.1067670597035236
1980-01-27,24H/03H,0.06,0.1281204716442283
1980-01-28,24H/03H,0.07,0.14947388358493305
1980-01-29,24H/03H,0.07,0.14947388358493305
1980-01-30,24H/03H,0.07,0.14947388358493305
1980-01-31,24H/03H,0.13,0.2775943552291613
1980-02-01,24H/03H,0.52,1.1103774209166453
1980-02-02,24H/03H,0.52,1.1103774209166453
1980-02-03,24H/03H,0.55,1.1744376567387598
1980-02-04,24H/03H,0.52,1.1103774209166453
1980-02-05,24H/03H,0.46,0.9822569492724171
1980-02-06,24H/03H,0.43,0.9181967134503028
1980-02-07,24H/03H,0.43,0.9181967134503028
1980-02-08,24H/03H,0.38,0.8114296537467792
1980-02-09,24H/03H,0.32,0.683309182102551
1980-02-10,24H/03H,0.32,0.683309182102551
1980-02-11,24H/03H,0.32,0.683309182102551
1980-02-12,24H/03H,0.32,0.683309182102551
1980-02-13,24H/03H,0.32,0.683309182102551
1980-02-14,24H/03H,0.32,0.683309182102551
1980-02-15,24H/03H,0.32,0.683309182102551
1980-02-16,24H/03H,0.87,1.8577468388413103
1980-02-17,24H/03H,0.82,1.7509797791377868
1980-02-18,24H/03H,1.03,2.199401429892586
1980-02-19,24H/03H,2.22,4.740457450836448
1980-02-20,24H/03H,3.98,8.498657952400478
1980-02-21,24H/03H,2.56,5.466473456820408
1980-02-22,24H/03H,1.75,3.7368470896233257
1980-02-23,24H/03H,1.9,4.057148268733896
1980-02-24,24H/03H,1.67,3.566019794097688
1980-02-25,24H/03H,1.19,2.5410560209438615
1980-02-26,24H/03H,0.92,1.9645138985448343
1980-02-27,24H/03H,0.74,1.580152483612149
1980-02-28,24H/03H,0.68,1.452032011967921
1980-02-29,24H/03H,0.8,1.7082729552563776
1980-03-01,24H/03H,3.75,8.00752947776427
1980-03-02,24H/03H,9.68,20.670102758602166
1980-03-03,24H/03H,4.7,10.036103612131217
1980-03-04,24H/03H,4.73,10.100163847953333
1980-03-05,24H/03H,3.07,6.555497465796348
1980-03-06,24H/03H,1.66,3.544666382156983
1980-03-07,24H/03H,1.27,2.711883316469499
1980-03-08,24H/03H,1.07,2.2848150776554053
1980-03-09,24H/03H,0.99,2.113987782129767
1980-03-10,24H/03H,0.92,1.9645138985448343
1980-03-11,24H/03H,0.85,1.8150400149599009
1980-03-12,24H/03H,0.74,1.580152483612149
1980-03-13,24H/03H,0.61,1.3025581283829877
1980-03-14,24H/03H,0.52,1.1103774209166453
1980-03-15,24H/03H,0.49,1.0463171850945312
1980-03-16,24H/03H,0.49,1.0463171850945312
1980-03-17,24H/03H,0.49,1.0463171850945312
1980-03-18,24H/03H,0.52,1.1103774209166453
1980-03-19,24H/03H,1.57,3.352485674690641
1980-03-20,24H/03H,1.99,4.249328976200239
1980-03-21,24H/03H,19.59,41.831333991840545
1980-03-22,24H/03H,14.19,30.300491543859994
1980-03-23,24H/03H,5.18,11.061067385285044
1980-03-24,24H/03H,4.04,8.626778424044705
1980-03-25,24H/03H,2.05,4.377449447844467
1980-03-26,24H/03H,1.66,3.544666382156983
1980-03-27,24H/03H,1.48,3.160304967224298
1980-03-28,24H/03H,1.48,3.160304967224298
1980-03-29,24H/03H,2.41,5.146172277709837
